gene	mean	median	longest_isoform	merged
ENSG00000226781.1_5	327	327	327	327
ENSG00000215310.2_7	1230	1230	1230	1230
ENSG00000287700.3_6	2098	2098	2809	3811
ENSG00000233928.7_11	2814	3344	4113	12039
ENSG00000185448.12_9	2563	2563	2563	2563
ENSG00000185638.9_5	551	551	551	551
ENSG00000233571.1_10	526	526	526	526
ENSG00000236072.1_7	743	743	743	743
ENSG00000271136.1_7	439	439	439	439
ENSG00000147027.4_8	4040	4040	4040	4040
ENSG00000225384.1_7	553	553	553	553
ENSG00000273704.1_7	362	362	362	362
ENSG00000189132.6_5	2120	2120	2120	2120
ENSG00000222864.1	128	128	128	128
ENSG00000229347.1_7	1048	1048	1048	1048
ENSG00000252411.1	101	101	101	101
ENSG00000230227.4_7	923	923	923	923
ENSG00000233663.1_7	1032	1032	1032	1032
ENSG00000271088.1_8	2983	2983	2983	2983
ENSG00000233880.1_9	981	981	981	981
ENSG00000189023.11_10	1734	1734	1818	2023
ENSG00000271519.1_7	4774	4774	4774	4774
ENSG00000165164.14_16	5032	3608	9941	10888
ENSG00000206733.1	107	107	107	107
ENSG00000229384.2_5	540	540	540	540
ENSG00000226484.2_12	1861	1861	1861	1861
ENSG00000233921.2_7	391	391	391	391
ENSG00000221729.1	96	96	96	96
ENSG00000286475.1_5	1459	1459	1459	1459
ENSG00000249467.2_10	745	745	745	745
ENSG00000275314.1_9	559	559	559	559
ENSG00000290955.1_1	485	485	485	485
ENSG00000235510.1_8	227	227	227	227
ENSG00000223723.1_4	1230	1230	1230	1230
ENSG00000289708.1_1	136	136	136	136
ENSG00000231069.3_10	571	571	571	571
ENSG00000198173.5_5	3299	3299	3299	3299
ENSG00000243048.3_7	549	549	549	549
ENSG00000214071.4_7	551	551	551	551
ENSG00000233810.1_7	614	614	614	614
ENSG00000130962.18_6	3930	4481	4600	6034
ENSG00000250349.3_10	954	954	954	954
ENSG00000241607.1_9	546	546	546	546
ENSG00000219186.2_5	528	528	528	528
ENSG00000234355.3_5	551	551	551	551
ENSG00000174678.9_5	3290	3290	3290	3290
ENSG00000147036.12_6	7296	10123	10298	10298
ENSG00000047597.7_8	5174	5174	5174	5174
ENSG00000285944.2_7	273	273	273	273
ENSG00000165168.9_8	3049	3049	4276	4276
ENSG00000165169.11_8	1263	920	2151	3120
ENSG00000206983.1	107	107	107	107
ENSG00000259977.1_11	710	710	710	710
ENSG00000224339.1_8	892	892	892	892
ENSG00000187516.7_8	536	536	536	536
ENSG00000229674.3_12	633	633	633	633
ENSG00000147041.12_12	4727	4727	4751	4820
ENSG00000221466.2	92	92	92	92
ENSG00000101955.15_15	1798	1811	1846	1902
ENSG00000226679.1_9	655	655	655	655
ENSG00000156313.15_17	2942	2806	4733	6603
ENSG00000252050.1	130	130	130	130
ENSG00000036473.8_8	1522	1522	1522	1522
ENSG00000227988.1_5	527	527	527	527
ENSG00000232370.1_7	699	699	699	699
ENSG00000229735.1_5	513	513	513	513
ENSG00000233007.1_7	2252	2252	2252	2252
ENSG00000156298.13_6	1506	1506	1742	1793
ENSG00000238606.1	62	62	62	62
ENSG00000235806.1_10	1180	1180	1180	1180
ENSG00000287729.1_5	1223	1223	1223	1223
ENSG00000165175.17_8	3068	2823	4814	4829
ENSG00000238123.1_9	376	376	376	376
ENSG00000289127.1_1	699	699	699	699
ENSG00000207122.1	106	106	106	106
ENSG00000224610.2_10	665	628	828	2027
ENSG00000235304.2_9	1773	1773	1773	1773
ENSG00000236747.3_9	970	970	1060	1278
ENSG00000234191.1_10	786	786	786	786
ENSG00000289068.2_2	1701	1701	1701	1701
ENSG00000263730.1	106	106	106	106
ENSG00000264618.1	298	298	298	298
ENSG00000228232.1_5	1005	1005	1005	1005
ENSG00000270759.1_7	325	325	325	325
ENSG00000261435.1_10	1976	1976	1976	1976
ENSG00000263972.1	53	53	53	53
ENSG00000214047.4_7	465	465	465	465
ENSG00000285709.1_4	1330	1330	1330	1330
ENSG00000289570.1_1	502	502	502	502
ENSG00000289122.2_2	1432	1432	2393	2393
ENSG00000223486.1_8	2691	2691	2691	2691
ENSG00000183337.18_14	6200	6338	6910	8511
ENSG00000288856.2_2	1132	1132	1132	1132
ENSG00000236393.2_11	3000	3000	3000	3000
ENSG00000238920.1	104	104	104	104
ENSG00000214045.3_9	1544	1544	1544	1544
ENSG00000206677.1	101	101	101	101
ENSG00000235685.2_9	221	221	221	221
ENSG00000238730.1	62	62	62	62
ENSG00000182220.15_18	1668	1862	2242	2318
ENSG00000287098.1_5	583	583	583	583
ENSG00000238205.4_6	709	709	709	709
ENSG00000185753.13_8	3839	4244	4895	6050
ENSG00000180182.11_8	7996	7996	7996	7996
ENSG00000234636.2_8	900	900	900	900
ENSG00000270791.1_5	568	568	568	568
ENSG00000214031.2_7	1167	1167	1167	1167
ENSG00000237661.1_7	719	719	719	719
ENSG00000238222.3_7	1521	1521	1521	1521
ENSG00000232801.1_5	891	891	891	891
ENSG00000189145.7_9	405	405	405	405
ENSG00000216866.5_7	883	883	883	883
ENSG00000287549.1_6	961	961	961	961
ENSG00000237931.1_5	752	752	752	752
ENSG00000124486.15_13	10506	9555	12591	12704
ENSG00000223714.1_7	835	835	835	835
ENSG00000199564.1_2	119	119	119	119
ENSG00000238426.1	102	102	102	102
ENSG00000226641.1_7	511	511	511	511
ENSG00000215301.11_16	4172	4422	5789	9143
ENSG00000264573.1	295	295	295	295
ENSG00000188937.7_6	2563	2563	2713	2804
ENSG00000225238.1_7	390	390	390	390
ENSG00000147044.23_19	5016	4019	8833	9604
ENSG00000233033.1_7	515	515	515	515
ENSG00000212207.1	107	107	107	107
ENSG00000265741.1	286	286	286	286
ENSG00000217624.2_7	735	735	735	735
ENSG00000242559.2	296	296	296	296
ENSG00000171659.16_10	1800	1815	1926	1926
ENSG00000171657.6_6	3318	3318	3318	3318
ENSG00000229822.2_9	387	387	387	387
ENSG00000237875.1_8	59	59	59	59
ENSG00000251807.1	96	96	96	96
ENSG00000233103.1_10	478	478	478	478
ENSG00000228847.1_5	420	420	420	420
ENSG00000212560.1	106	106	106	106
ENSG00000228780.2_9	234	234	234	234
ENSG00000206896.1	107	107	107	107
ENSG00000231772.5_8	804	804	895	1308
ENSG00000283737.1_6	796	796	796	796
ENSG00000287223.1_5	3855	3855	3855	3855
ENSG00000102055.7_10	798	798	798	798
ENSG00000270280.1_7	223	223	223	223
ENSG00000224294.1_7	2228	2228	2228	2228
ENSG00000237206.1_5	1534	1534	1534	1534
ENSG00000285899.1_4	941	941	941	941
ENSG00000231750.3_5	895	895	895	895
ENSG00000189221.11_5	4186	3947	5431	5479
ENSG00000069535.14_8	2570	2570	2570	2570
ENSG00000124479.11_12	1761	1761	1804	1819
ENSG00000236276.2_9	1182	1182	1628	2165
ENSG00000214019.2_7	1590	1590	1590	1590
ENSG00000183690.13_9	3257	3257	3257	3257
ENSG00000198414.5_5	2331	2331	2331	2331
ENSG00000214018.3_5	1163	1163	1163	1163
ENSG00000200702.1	102	102	102	102
ENSG00000224054.1_7	1569	1569	1569	1569
ENSG00000215035.2_7	1057	1057	1057	1057
ENSG00000069509.6_8	1054	1054	1054	1054
ENSG00000252120.1	85	85	85	85
ENSG00000233543.1_7	1541	1541	1541	1541
ENSG00000229168.4_7	591	591	591	591
ENSG00000214016.3_5	878	878	878	878
ENSG00000242065.2	287	287	287	287
ENSG00000189037.8_7	868	868	868	868
ENSG00000147050.18_12	5671	5691	6094	6151
ENSG00000252113.1	61	61	61	61
ENSG00000147113.17_8	3572	3572	4631	6596
ENSG00000229491.5_8	726	726	736	1365
ENSG00000237782.3_7	469	469	469	469
ENSG00000229563.7_8	1749	1728	2900	5485
ENSG00000214282.3_7	1442	1442	1442	1442
ENSG00000204915.3_7	937	937	937	937
ENSG00000270069.3_12	1561	1561	1758	2770
ENSG00000207870.1	110	110	110	110
ENSG00000207725.1	110	110	110	110
ENSG00000269902.1_10	528	528	528	528
ENSG00000231566.4_12	1074	1074	1456	1868
ENSG00000212347.2	68	68	68	68
ENSG00000215286.3_8	754	754	754	754
ENSG00000234613.1_12	767	767	767	767
ENSG00000224701.1_5	572	572	572	572
ENSG00000213100.2_5	1000	1000	1000	1000
ENSG00000214009.2_5	778	778	778	778
ENSG00000236751.4_12	941	941	965	1783
ENSG00000229145.1_5	1113	1113	1113	1113
ENSG00000286306.1_6	598	598	598	598
ENSG00000231235.1_7	1630	1630	1630	1630
ENSG00000235587.2_7	1006	1006	1006	1006
ENSG00000147121.16_12	1331	1247	2334	3186
ENSG00000224072.1_9	2299	2299	2299	2299
ENSG00000251192.8_15	3462	4040	4073	4075
ENSG00000199226.1	103	103	103	103
ENSG00000230844.3_8	1619	1619	2566	2566
ENSG00000270499.1_7	1460	1460	1460	1460
ENSG00000147119.4_6	2396	2396	2396	2396
ENSG00000065923.10_14	6904	6904	9971	9980
ENSG00000213997.3_5	737	737	737	737
ENSG00000226048.1_5	943	943	943	943
ENSG00000215284.2_7	655	655	655	655
ENSG00000102218.6_6	3700	3700	3700	3700
ENSG00000204904.7_8	521	521	521	521
ENSG00000102221.14_9	4826	4826	4943	5008
ENSG00000130988.13_7	1794	1826	2168	2257
ENSG00000206685.1	107	107	107	107
ENSG00000288759.2_2	1884	1884	1884	1884
ENSG00000201659.1	156	156	156	156
ENSG00000147123.12_10	804	587	1525	1668
ENSG00000182872.16_11	3202	3154	3397	3428
ENSG00000237351.1_9	1248	1248	1248	1248
ENSG00000130985.17_12	3178	3466	3572	4723
ENSG00000224975.1_5	945	945	945	945
ENSG00000102225.17_15	2836	3083	3158	3886
ENSG00000102226.10_11	3267	3267	3338	3339
ENSG00000237623.1_10	635	635	635	635
ENSG00000238729.1	104	104	104	104
ENSG00000266158.1	249	249	249	249
ENSG00000203402.2_8	477	477	477	477
ENSG00000201450.1	107	107	107	107
ENSG00000147117.8_4	2516	2516	2516	2516
ENSG00000221459.1	129	129	129	129
ENSG00000232009.1_9	1005	1005	1005	1005
ENSG00000226556.2_7	714	714	714	714
ENSG00000147124.13_9	4609	4531	4999	5487
ENSG00000196741.5_6	1253	1253	1253	1253
ENSG00000235636.1_5	882	882	882	882
ENSG00000289890.1_1	1750	1750	1750	1750
ENSG00000078061.14_7	1824	1824	2378	3003
ENSG00000008056.14_12	3191	3191	3210	3210
ENSG00000283743.2_11	3761	3761	3761	3761
ENSG00000102265.12_6	830	769	1095	1364
ENSG00000263858.1	77	77	77	77
ENSG00000126759.14_9	1879	1713	2489	2771
ENSG00000126767.18_12	2102	2695	2876	2904
ENSG00000126756.12_9	684	684	773	773
ENSG00000267064.2_9	2439	2429	3445	5763
ENSG00000290641.1_3	1897	1897	1897	1897
ENSG00000224656.1_7	1098	1098	1098	1098
ENSG00000187893.11_8	1212	1212	1212	1212
ENSG00000229968.1_9	1433	1433	1433	1433
ENSG00000188459.4_5	1494	1494	1494	1494
ENSG00000197779.15_6	7729	11230	11349	11454
ENSG00000224401.2_5	740	740	740	740
ENSG00000147118.12_11	3542	3542	3586	3598
ENSG00000221994.12_12	2735	2623	3475	3560
ENSG00000171489.11_4	1015	1015	1383	1465
ENSG00000277541.1_9	396	396	396	396
ENSG00000287757.3_6	1271	1271	1271	1271
ENSG00000238473.1	104	104	104	104
ENSG00000291285.1_3	1461	1461	1461	1461
ENSG00000171483.14_7	562	562	562	562
ENSG00000290734.1_1	336	336	336	336
ENSG00000171478.8_3	633	633	633	633
ENSG00000230241.1_9	228	228	228	228
ENSG00000233139.1_10	1669	1669	1669	1669
ENSG00000201517.1	95	95	95	95
ENSG00000225198.1_5	1300	1300	1300	1300
ENSG00000238032.1_7	293	293	293	293
ENSG00000165583.16_12	1338	1338	1384	1416
ENSG00000234780.1_8	556	556	556	556
ENSG00000252856.1_2	117	117	117	117
ENSG00000204368.6_7	873	873	873	873
ENSG00000231568.1_7	127	127	127	127
ENSG00000229662.2_9	530	530	530	530
ENSG00000126752.8_4	1223	1223	1223	1223
ENSG00000232813.1_7	144	144	144	144
ENSG00000241207.1_10	284	284	284	284
ENSG00000237345.1_8	617	617	617	617
ENSG00000204648.12_8	591	591	591	591
ENSG00000290708.1_3	580	580	580	580
ENSG00000234391.1_7	523	523	523	523
ENSG00000227302.1_5	292	292	292	292
ENSG00000230100.1_10	270	270	270	270
ENSG00000270747.1_7	271	271	271	271
ENSG00000165584.16_8	1033	1030	1270	2010
ENSG00000225055.1_7	765	765	765	765
ENSG00000234448.1_7	191	191	191	191
ENSG00000268009.6_6	1150	1150	1209	1232
ENSG00000269791.6_7	1185	1185	1278	1278
ENSG00000231489.1_7	127	127	127	127
ENSG00000235350.1_9	319	319	319	319
ENSG00000226971.1_10	1330	1330	1330	1330
ENSG00000017483.16_14	2252	2103	2662	3157
ENSG00000068438.15_12	1851	1899	1986	2197
ENSG00000224292.1_12	653	653	653	653
ENSG00000102312.24_13	1917	1867	2260	2453
ENSG00000147155.11_8	1125	1125	1125	1125
ENSG00000286268.1_4	1426	1426	1426	1426
ENSG00000068354.16_8	3785	3785	3785	3785
ENSG00000239017.1	100	100	100	100
ENSG00000204620.3_10	549	549	549	549
ENSG00000102317.18_6	2437	1884	4298	5284
ENSG00000228343.1_10	450	450	450	450
ENSG00000279528.1_7	425	425	425	425
ENSG00000220125.1_7	247	247	247	247
ENSG00000101940.18_6	3790	3790	5457	5800
ENSG00000231725.1_7	971	971	971	971
ENSG00000015285.12_7	2108	1921	2762	2936
ENSG00000101945.17_5	2857	2857	2978	3054
ENSG00000232828.1_10	925	925	925	925
ENSG00000206723.1	107	107	107	107
ENSG00000171433.12_8	740	740	740	740
ENSG00000233585.2_10	739	739	978	1327
ENSG00000207367.1	107	107	107	107
ENSG00000102145.16_11	1324	1280	1529	1553
ENSG00000094631.22_16	3151	3966	4431	6417
ENSG00000187682.2_7	1046	1046	1266	1303
ENSG00000102109.9_8	1025	1025	1025	1025
ENSG00000102103.18_11	1020	938	1951	2387
ENSG00000126768.13_9	950	944	1099	1160
ENSG00000102100.16_15	1306	1234	3047	3704
ENSG00000102096.10_9	2075	2075	2075	2075
ENSG00000068308.15_12	2450	2711	2888	3082
ENSG00000279155.1_7	817	817	817	817
ENSG00000288908.1_1	1131	1131	1131	1131
ENSG00000223309.1	104	104	104	104
ENSG00000102057.10_9	4012	4012	4718	6000
ENSG00000068400.14_14	2895	2981	3255	5250
ENSG00000264065.1	308	308	308	308
ENSG00000068323.17_8	3291	3291	3291	3291
ENSG00000147144.13_15	2891	2615	3857	4275
ENSG00000243279.4_10	1031	1031	1261	1663
ENSG00000288053.1_7	1433	1433	1433	1433
ENSG00000196998.19_18	1408	1381	1745	2242
ENSG00000206936.1	138	138	138	138
ENSG00000068394.11_8	1658	1658	1658	1658
ENSG00000265033.1	292	292	292	292
ENSG00000280116.2_8	206	206	206	206
ENSG00000289245.2_2	424	424	424	424
ENSG00000269313.6_12	1974	1757	3329	4177
ENSG00000279422.1_9	391	391	391	391
ENSG00000102007.11_6	861	861	1103	1303
ENSG00000012211.13_11	2366	2366	2795	2874
ENSG00000102003.12_9	2135	2135	2421	3318
ENSG00000237341.1_7	542	542	542	542
ENSG00000266813.1	87	87	87	87
ENSG00000102001.13_13	5963	6006	6070	6110
ENSG00000230216.1_5	546	546	546	546
ENSG00000101997.13_6	2310	2310	2310	2310
ENSG00000049768.18_14	1590	1443	2264	2603
ENSG00000290184.1_3	652	652	652	652
ENSG00000286181.1_7	3782	3782	3782	3782
ENSG00000049769.14_9	2335	2164	3477	4107
ENSG00000270012.1_9	2715	2715	2715	2715
ENSG00000286031.1_6	839	839	839	839
ENSG00000215274.6_6	540	540	540	540
ENSG00000224659.3_6	561	561	561	561
ENSG00000237597.4	527	527	527	527
ENSG00000205775.8	517	517	517	517
ENSG00000240257.2	517	517	517	517
ENSG00000241465.2	520	520	520	520
ENSG00000236249.6	517	517	517	517
ENSG00000231850.3	509	509	509	509
ENSG00000236737.1_5	117	117	117	117
ENSG00000237671.4_6	561	561	561	561
ENSG00000227488.3_6	561	561	561	561
ENSG00000236362.9_6	573	573	585	693
ENSG00000216649.5_6	560	560	560	560
ENSG00000215269.6_6	561	561	561	561
ENSG00000224902.6_6	561	561	561	561
ENSG00000189064.9_6	558	558	558	558
ENSG00000205777.19_6	2993	2993	2993	2993
ENSG00000213856.3_7	850	850	850	850
ENSG00000227391.1_7	3837	3837	3837	3837
ENSG00000068985.5_8	659	659	659	659
ENSG00000101951.17_6	638	638	790	827
ENSG00000234390.4_9	2175	2175	2175	2175
ENSG00000273820.2_8	3076	3076	3076	3076
ENSG00000220132.1_7	743	743	743	743
ENSG00000171365.17_18	4848	3005	10108	10743
ENSG00000201341.1	107	107	107	107
ENSG00000207758.1	91	91	91	91
ENSG00000207768.1	86	86	86	86
ENSG00000265152.1	83	83	83	83
ENSG00000207785.1	84	84	84	84
ENSG00000208015.1	65	65	65	65
ENSG00000211538.1	84	84	84	84
ENSG00000239057.1	79	79	79	79
ENSG00000207970.1	97	97	97	97
ENSG00000272080.1	86	86	86	86
ENSG00000181977.3_5	213	213	213	213
ENSG00000288783.1_1	594	594	594	594
ENSG00000202495.1	101	101	101	101
ENSG00000147081.15_16	2865	2865	2866	3009
ENSG00000147082.18_6	2903	2857	4697	4703
ENSG00000274588.2_8	7493	7493	7493	7493
ENSG00000158352.18_10	9912	8919	14557	15041
ENSG00000265211.1	92	92	92	92
ENSG00000222303.1	100	100	100	100
ENSG00000226881.5_6	429	429	429	429
ENSG00000130385.6_6	1262	1262	1262	1262
ENSG00000238190.1_5	435	435	435	435
ENSG00000227493.1_7	936	936	936	936
ENSG00000230926.1_7	705	705	705	705
ENSG00000230317.2_9	2392	2392	3753	4784
ENSG00000237926.1_7	814	814	814	814
ENSG00000229151.3_12	2211	2211	2211	2211
ENSG00000287767.1_3	1451	1451	1451	1451
ENSG00000122824.11_7	1963	1963	2001	2062
ENSG00000226530.4_12	8579	8579	8579	8579
ENSG00000187690.4_9	1896	1896	1896	1896
ENSG00000196368.5_9	2381	2381	2381	2381
ENSG00000234766.2_10	1068	1068	1676	2113
ENSG00000224109.4_12	1893	1893	1893	1893
ENSG00000283093.1_11	1620	1620	1620	1620
ENSG00000223591.5_10	1620	1620	1620	1620
ENSG00000189369.9_7	2791	2791	2791	2791
ENSG00000179222.18_12	2776	2764	2875	3092
ENSG00000236576.1_7	1099	1099	1099	1099
ENSG00000252377.1	104	104	104	104
ENSG00000228827.1_9	154	154	154	154
ENSG00000232951.1_5	636	636	636	636
ENSG00000237528.1_7	189	189	189	189
ENSG00000232562.1_7	735	735	735	735
ENSG00000182776.4_10	2369	2369	2369	2369
ENSG00000279750.3_8	495	495	557	760
ENSG00000187243.17_17	2530	2511	2618	2630
ENSG00000221705.1	128	128	128	128
ENSG00000154545.17_12	2550	2537	2618	2630
ENSG00000221475.1	128	128	128	128
ENSG00000287215.1_5	3144	3144	3144	3144
ENSG00000179028.4_8	2369	2369	2369	2369
ENSG00000276474.1_7	597	597	597	597
ENSG00000155622.7_6	627	627	627	627
ENSG00000225957.1_9	312	312	312	312
ENSG00000276897.1_9	180	180	180	180
ENSG00000224556.2_9	237	237	237	237
ENSG00000250084.1_9	304	304	304	304
ENSG00000278358.1_7	296	296	296	296
ENSG00000278160.1_7	630	630	630	630
ENSG00000275643.1_2	867	867	867	867
ENSG00000204382.7	544	544	733	1053
ENSG00000223395.2_7	280	280	280	280
ENSG00000204379.6	558	614	733	958
ENSG00000183461.12	558	614	733	958
ENSG00000204376.7	558	614	733	958
ENSG00000204375.5	610	618	733	958
ENSG00000277289.1_7	343	343	343	343
ENSG00000227058.1_9	305	305	305	305
ENSG00000231593.1_9	193	193	193	193
ENSG00000228771.1_9	306	306	306	306
ENSG00000185319.5_5	245	245	245	245
ENSG00000197185.7_7	473	473	473	473
ENSG00000234792.1_9	545	545	545	545
ENSG00000290686.1_3	1104	1104	1254	1650
ENSG00000157965.13_7	691	691	691	691
ENSG00000187754.9_8	1340	1340	1340	1340
ENSG00000228354.1_7	751	751	751	751
ENSG00000222608.1_2	117	117	117	117
ENSG00000225508.1_7	287	287	287	287
ENSG00000237275.1_7	271	271	271	271
ENSG00000241476.9_8	1345	1345	1410	1427
ENSG00000223958.1_7	759	759	759	759
ENSG00000225397.1_7	187	187	187	187
ENSG00000229826.2_9	207	207	207	207
ENSG00000268447.6_6	1347	1344	1414	2161
ENSG00000269281.2_7	272	272	272	272
ENSG00000226867.1_10	287	287	287	287
ENSG00000204363.5_8	642	642	642	642
ENSG00000229885.1_9	130	130	130	130
ENSG00000171405.14_6	721	721	721	721
ENSG00000196395.7_10	307	307	307	307
ENSG00000224781.1_5	1196	1196	1196	1196
ENSG00000171402.15_8	500	500	512	567
ENSG00000179304.18_11	2608	2487	3757	3774
ENSG00000286118.1_4	1857	1857	1857	1857
ENSG00000268350.8_11	2387	2098	3790	4109
ENSG00000184194.6_8	4787	4787	4787	4787
ENSG00000270497.1_7	496	496	496	496
ENSG00000184205.14_13	2815	2815	2815	2815
ENSG00000234019.1_10	615	615	615	615
ENSG00000232593.8_9	4250	4250	4250	4250
ENSG00000235224.1_7	257	257	257	257
ENSG00000251707.1	61	61	61	61
ENSG00000231340.1_7	1082	1082	1082	1082
ENSG00000266700.1	84	84	84	84
ENSG00000227329.2_9	167	167	167	167
ENSG00000126012.13_13	5268	5170	6096	7450
ENSG00000235262.1_9	755	755	755	755
ENSG00000124313.19_19	3474	4004	6037	7524
ENSG00000226299.2_7	833	833	833	833
ENSG00000207408.1	113	113	113	113
ENSG00000236571.1_10	180	180	180	180
ENSG00000234413.1_8	520	520	520	520
ENSG00000072501.19_7	8197	9768	9930	10063
ENSG00000158423.17_6	1572	1488	1949	2827
ENSG00000072506.14_8	961	935	1154	1160
ENSG00000233250.1_11	218	218	218	218
ENSG00000235416.1_7	757	757	757	757
ENSG00000199422.1	102	102	102	102
ENSG00000263522.1	100	100	100	100
ENSG00000086758.17_13	14587	14621	14796	15016
ENSG00000271886.1	119	119	119	119
ENSG00000208012.1	83	83	83	83
ENSG00000224735.1_7	179	179	179	179
ENSG00000226110.2_9	234	234	234	234
ENSG00000229037.2_9	527	527	527	527
ENSG00000235916.1_7	423	423	423	423
ENSG00000201618.1_2	108	108	108	108
ENSG00000172943.21_18	4834	5236	6357	7007
ENSG00000252175.1	122	122	122	122
ENSG00000184083.12_13	4304	3716	8056	8441
ENSG00000224949.2_9	288	288	288	288
ENSG00000196632.11_14	9305	11172	11341	11343
ENSG00000234566.1_5	739	739	739	739
ENSG00000207104.1	107	107	107	107
ENSG00000158526.8_6	4076	4076	4076	4076
ENSG00000102302.8_8	4343	4343	4343	4343
ENSG00000130119.17_9	3298	2357	8684	9796
ENSG00000215197.4_7	654	654	654	654
ENSG00000102313.9_8	4964	4964	4964	4964
ENSG00000102316.17_7	1991	2037	2177	2647
ENSG00000221716.1	128	128	128	128
ENSG00000275387.1_7	121	121	121	121
ENSG00000067445.22_18	2913	2907	4634	4982
ENSG00000221750.1	129	129	129	129
ENSG00000158571.11_8	1534	1472	2039	2168
ENSG00000169188.5_6	3239	3239	3239	3239
ENSG00000158578.21_15	1890	1936	1940	2047
ENSG00000278283.1_7	373	373	373	373
ENSG00000234466.1_7	894	894	894	894
ENSG00000238269.9_6	498	498	540	540
ENSG00000234068.7_8	498	498	541	541
ENSG00000278319.1_8	390	390	390	390
ENSG00000276929.1_8	943	943	943	943
ENSG00000182518.14_15	1403	1170	3359	3746
ENSG00000186678.7_9	313	313	313	313
ENSG00000229760.1_6	531	531	531	531
ENSG00000231947.1_5	806	806	806	806
ENSG00000238047.1_5	901	901	901	901
ENSG00000256045.1	1121	1121	1121	1121
ENSG00000158639.13_6	574	553	741	752
ENSG00000204279.8_7	694	694	812	826
ENSG00000232765.7_10	398	398	398	398
ENSG00000290748.1_3	447	447	447	447
ENSG00000266328.1	88	88	88	88
ENSG00000187601.5_6	1440	1440	1440	1440
ENSG00000247746.5_8	4643	4643	4643	4643
ENSG00000288739.1_1	1567	1567	1567	1567
ENSG00000277516.1_7	333	333	333	333
ENSG00000200635.1	102	102	102	102
ENSG00000235136.1_9	444	444	444	444
ENSG00000189299.7_7	2793	2793	2793	2793
ENSG00000229594.1_10	307	307	307	307
ENSG00000169164.8_11	293	293	293	293
ENSG00000290520.1_1	210	210	210	210
ENSG00000083750.13_9	1812	1812	2051	2135
ENSG00000252961.1	70	70	70	70
ENSG00000227486.4_12	2186	1255	7897	12819
ENSG00000214745.2_7	1275	1275	1275	1275
ENSG00000233889.1	1258	1258	1258	1258
ENSG00000102349.18_7	5022	4821	9096	9096
ENSG00000234135.2_7	473	473	473	473
ENSG00000188021.9_5	4242	4242	4242	4242
ENSG00000230105.1_8	713	713	713	713
ENSG00000204272.13_8	1261	896	2344	2506
ENSG00000237748.1_5	336	336	336	336
ENSG00000204271.13_11	3871	4286	4835	4997
ENSG00000224799.1_8	644	644	644	644
ENSG00000237708.1_7	772	772	772	772
ENSG00000186787.10_12	1099	1205	1261	1264
ENSG00000226310.2_8	1388	1388	1824	2192
ENSG00000147059.9_8	1508	1091	2468	2787
ENSG00000286977.1_3	1984	1984	1984	1984
ENSG00000231765.1_5	382	382	382	382
ENSG00000165591.7_9	1980	1980	1980	1980
ENSG00000231831.1_5	2764	2764	2764	2764
ENSG00000198455.5_4	5467	5467	5467	5467
ENSG00000215174.2_10	3194	3194	3194	3194
ENSG00000227427.1_7	973	973	973	973
ENSG00000198205.7_6	5029	5029	5029	5029
ENSG00000228004.1_5	967	967	967	967
ENSG00000235124.1_7	1448	1448	1448	1448
ENSG00000236852.1_7	1077	1077	1077	1077
